,Fp1,C4,FC6,FC2,AF7,F1,F5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.25,0.0,0.0,0.0,0.3125,0.3125,0.125
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.21052631578947367,0.0,0.0,0.0,0.3157894736842105,0.3684210526315789,0.10526315789473684
F5,0.0,0.2,0.0,0.0,0.0,0.3,0.4,0.1
FC4,0.0,0.2727272727272727,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182
