,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.5217391304347826,0.4782608695652174,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0
F1,0.0,0.0,0.0,0.2222222222222222,0.5,0.2222222222222222,0.05555555555555555,0.0
F5,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.07142857142857142,0.0
FC4,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
