,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.4666666666666667,0.3,0.2,0.0,0.0,0.03333333333333333,0.0,0.0
F3,0.20588235294117646,0.47058823529411764,0.3235294117647059,0.0,0.0,0.0,0.0,0.0
FC2,0.16,0.44,0.4,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
