,Fz,F3,FC2,AFz,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.28888888888888886,0.3111111111111111,0.2222222222222222,0.17777777777777778,0.0
F1,0.0,0.0,0.0,0.2765957446808511,0.3404255319148936,0.2127659574468085,0.1702127659574468,0.0
F5,0.0,0.0,0.0,0.275,0.275,0.25,0.2,0.0
FC4,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.22857142857142856,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
