,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.18433179723502305,0.07834101382488479,0.16589861751152074,0.06451612903225806,0.07834101382488479,0.1382488479262673,0.1382488479262673,0.15207373271889402
postcentral-lh,0.12101910828025478,0.16560509554140126,0.12101910828025478,0.08917197452229299,0.07643312101910828,0.12101910828025478,0.18471337579617833,0.12101910828025478
postcentral-rh,0.16289592760180996,0.07692307692307693,0.23529411764705882,0.06334841628959276,0.07692307692307693,0.11312217194570136,0.12217194570135746,0.1493212669683258
superiorparietal-lh,0.1056338028169014,0.08450704225352113,0.1056338028169014,0.23943661971830985,0.14788732394366197,0.04225352112676056,0.16901408450704225,0.1056338028169014
superiorparietal-rh,0.1347517730496454,0.0851063829787234,0.1347517730496454,0.14893617021276595,0.18439716312056736,0.05673758865248227,0.12056737588652482,0.1347517730496454
superiortemporal-lh,0.1724137931034483,0.09770114942528736,0.14942528735632185,0.040229885057471264,0.04597701149425287,0.19540229885057472,0.16666666666666666,0.13218390804597702
supramarginal-lh,0.14096916299559473,0.1145374449339207,0.11894273127753303,0.1145374449339207,0.07048458149779736,0.1277533039647577,0.2026431718061674,0.11013215859030837
supramarginal-rh,0.1717171717171717,0.08585858585858586,0.17676767676767677,0.0707070707070707,0.08585858585858586,0.11616161616161616,0.12626262626262627,0.16666666666666666
