,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,precentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13013698630136986,0.11643835616438356,0.14383561643835616,0.136986301369863,0.11643835616438356,0.136986301369863,0.1095890410958904,0.1095890410958904
inferiorparietal-rh,0.08071748878923767,0.18385650224215247,0.09417040358744394,0.08968609865470852,0.14798206278026907,0.13452914798206278,0.13004484304932734,0.13901345291479822
postcentral-rh,0.10674157303370786,0.11797752808988764,0.16292134831460675,0.12359550561797752,0.11797752808988764,0.14606741573033707,0.11235955056179775,0.11235955056179775
precentral-rh,0.1144578313253012,0.12048192771084337,0.14457831325301204,0.13253012048192772,0.12048192771084337,0.13855421686746988,0.1144578313253012,0.1144578313253012
superiorparietal-lh,0.07725321888412018,0.1459227467811159,0.09012875536480687,0.08583690987124463,0.1759656652360515,0.12875536480686695,0.12446351931330472,0.17167381974248927
superiorparietal-rh,0.08520179372197309,0.13452914798206278,0.1210762331838565,0.09865470852017937,0.13901345291479822,0.15246636771300448,0.13452914798206278,0.13452914798206278
superiortemporal-lh,0.07655502392344497,0.14354066985645933,0.10047846889952153,0.0861244019138756,0.14832535885167464,0.14354066985645933,0.14832535885167464,0.15311004784688995
supramarginal-lh,0.07555555555555556,0.14222222222222222,0.08888888888888889,0.08444444444444445,0.17333333333333334,0.1288888888888889,0.1288888888888889,0.17777777777777778
