,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh
caudalmiddlefrontal-rh,0.1643835616438356,0.0273972602739726,0.0,0.15753424657534246,0.15753424657534246,0.1643835616438356,0.18493150684931506,0.14383561643835616
inferiorparietal-rh,0.08771929824561403,0.3684210526315789,0.0,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.08771929824561403,0.19298245614035087
parsopercularis-lh,0.0,0.0,0.9583333333333334,0.0,0.041666666666666664,0.0,0.0,0.0
postcentral-rh,0.16428571428571428,0.02857142857142857,0.0,0.17857142857142858,0.16428571428571428,0.15714285714285714,0.17142857142857143,0.1357142857142857
precentral-rh,0.1619718309859155,0.028169014084507043,0.014084507042253521,0.16901408450704225,0.16901408450704225,0.15492957746478872,0.16901408450704225,0.13380281690140844
superiorfrontal-lh,0.16551724137931034,0.027586206896551724,0.0,0.15172413793103448,0.15172413793103448,0.1724137931034483,0.18620689655172415,0.14482758620689656
superiorfrontal-rh,0.15,0.025,0.0,0.15,0.14375,0.15625,0.23125,0.14375
superiorparietal-rh,0.14473684210526316,0.07236842105263158,0.0,0.13815789473684212,0.13815789473684212,0.14473684210526316,0.17105263157894737,0.19078947368421054
