,frontalpole-rh,insula-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.23704215618521077,0.0,0.10435383552176918,0.12854181064270906,0.0967519004837595,0.15065653075328264,0.13337940566689702,0.1492743607463718
insula-rh,0.0,0.5168539325842697,0.0,0.0,0.2556179775280899,0.0,0.0,0.22752808988764045
paracentral-lh,0.08041575492341356,0.0,0.20021881838074398,0.20076586433260393,0.038840262582056896,0.19584245076586435,0.1985776805251641,0.08533916849015317
paracentral-rh,0.08947885939036382,0.0,0.18092428711897737,0.2030481809242871,0.049164208456243856,0.19321533923303835,0.19567354965585054,0.08849557522123894
parahippocampal-rh,0.1342281879194631,0.08916586768935762,0.06999041227229147,0.0977948226270374,0.25119846596356665,0.11313518696069032,0.10258868648130393,0.14189837008628955
posteriorcingulate-lh,0.10137375651350071,0.0,0.17100900047370915,0.18758882046423497,0.054950260540028426,0.20132638559924207,0.19090478446234013,0.09284699194694458
posteriorcingulate-rh,0.09228515625,0.0,0.1787109375,0.19580078125,0.05126953125,0.1953125,0.19775390625,0.0888671875
rostralanteriorcingulate-rh,0.14030443414956983,0.05493050959629384,0.10589013898080742,0.12045003309066843,0.09927200529450694,0.13103904698874919,0.12177365982792852,0.22634017207147583
