,frontalpole-rh,insula-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
frontalpole-rh,0.17850953206239167,0.0,0.08492201039861352,0.13518197573656845,0.18024263431542462,0.16291161178509533,0.1438474870017331,0.11438474870017332
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracentral-lh,0.049893842887473464,0.0,0.2059447983014862,0.2059447983014862,0.07537154989384288,0.2059447983014862,0.2059447983014862,0.050955414012738856
paracentral-rh,0.06871609403254973,0.0,0.1763110307414105,0.20162748643761302,0.09041591320072333,0.20162748643761302,0.20162748643761302,0.059674502712477394
parahippocampal-rh,0.14798850574712644,0.0,0.10488505747126436,0.14655172413793102,0.1824712643678161,0.16954022988505746,0.15373563218390804,0.09482758620689655
posteriorcingulate-lh,0.07924203273040482,0.0,0.16795865633074936,0.1929371231696813,0.09991386735572783,0.2058570198105082,0.19724375538329025,0.056847545219638244
posteriorcingulate-rh,0.07187222715173026,0.0,0.1730257320319432,0.19875776397515527,0.09316770186335403,0.2023070097604259,0.2023070097604259,0.05856255545696539
rostralanteriorcingulate-rh,0.14446952595936793,0.0,0.11286681715575621,0.1489841986455982,0.1489841986455982,0.1489841986455982,0.1489841986455982,0.14672686230248308
