,F7,TP9,F8,Fp2,AF7,AF3,AFz,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.8476190476190476,0.0,0.1523809523809524,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.04774535809018567,0.0,0.6816976127320955,0.27055702917771884,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.3727598566308244,0.6272401433691757,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
