,TP9,Fp2,AF7,AF3,AFz,F5,TP8,AF8
TP9,0.6926605504587156,0.0,0.3073394495412844,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.436241610738255,0.0,0.5637583892617449,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.4380952380952381,0.14603174603174604,0.31746031746031744,0.09841269841269841,0.0
AFz,0.0,0.0,0.0,0.16271186440677965,0.37966101694915255,0.1288135593220339,0.3288135593220339,0.0
F5,0.0,0.0,0.0,0.390625,0.140625,0.38671875,0.08203125,0.0
TP8,0.0,0.0,0.0,0.12692307692307692,0.38076923076923075,0.08846153846153847,0.40384615384615385,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
