,F7,TP9,F8,Fp2,AF7,AF3,AFz,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.7661016949152543,0.0,0.0,0.0,0.0,0.0,0.23389830508474577
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5912408759124088,0.40875912408759124,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.4370179948586118,0.5629820051413882,0.0
AF8,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,0.0,0.5483870967741935
