,TP9,Fp2,AF7,AF3,AFz,F5,TP8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.6167832167832168,0.23916083916083916,0.0,0.0,0.0,0.0,0.14405594405594405
AF7,0.0,0.4033412887828162,0.5966587112171837,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.4972972972972973,0.5027027027027027,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.3661417322834646,0.6338582677165354,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.29745042492917845,0.0,0.0,0.0,0.0,0.0,0.7025495750708215
