,F7,TP9,F8,Fp2,AF7,AF3,AFz,AF8
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6544943820224719,0.0,0.0,0.0,0.0,0.3455056179775281
Fp2,0.0,0.0,0.0,0.680327868852459,0.0,0.0,0.0,0.319672131147541
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.28337236533957844,0.0936768149882904,0.0,0.0,0.0,0.6229508196721312
