,F7,TP9,F8,Fp2,AF7,AF3,AFz,AF8
F7,0.7267080745341615,0.0,0.2732919254658385,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6955017301038062,0.0,0.0,0.3044982698961938,0.0,0.0,0.0
F8,0.5056179775280899,0.0,0.4943820224719101,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.6308724832214765,0.3691275167785235,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.3696369636963696,0.6303630363036303,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
