,FT10,Fp2,AF7,F5,FT7,FT8,AF8,AF4
FT10,0.9083969465648855,0.0,0.0,0.0,0.0,0.0,0.07633587786259542,0.015267175572519083
Fp2,0.0,0.6372093023255814,0.0,0.0,0.0,0.0,0.3627906976744186,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.07017543859649122,0.33771929824561403,0.0,0.0,0.0,0.0,0.5921052631578947,0.0
AF4,0.010752688172043012,0.0,0.0,0.0,0.0,0.0,0.0,0.989247311827957
