,FT10,Fp2,AF7,F5,FT7,FT8,AF8,AF4
FT10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.5622119815668203,0.4377880184331797,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.4113785557986871,0.5886214442013129,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
