,TP9,Fp2,AF7,AF3,AFz,F5,TP8,AF8
TP9,0.954248366013072,0.0,0.0,0.0,0.0,0.0,0.0,0.0457516339869281
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.6481481481481481,0.0,0.35185185185185186,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.5026455026455027,0.0,0.4973544973544973,0.0
AF8,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.9558823529411765
