,entorhinal-rh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.585820895522388,0.0708955223880597,0.0037313432835820895,0.10820895522388059,0.05970149253731343,0.13432835820895522,0.0,0.03731343283582089
frontalpole-rh,0.08053691275167785,0.7214765100671141,0.0,0.0,0.04697986577181208,0.026845637583892617,0.020134228187919462,0.1040268456375839
isthmuscingulate-rh,0.024390243902439025,0.0,0.7113821138211383,0.0,0.18292682926829268,0.04878048780487805,0.008130081300813009,0.024390243902439025
parahippocampal-lh,0.07894736842105263,0.0,0.0,0.7255639097744361,0.0037593984962406013,0.12030075187969924,0.011278195488721804,0.06015037593984962
parahippocampal-rh,0.10416666666666667,0.041666666666666664,0.19583333333333333,0.0,0.6458333333333334,0.0125,0.0,0.0
pericalcarine-lh,0.09912536443148688,0.011661807580174927,0.026239067055393587,0.09037900874635568,0.011661807580174927,0.6880466472303207,0.0058309037900874635,0.06705539358600583
temporalpole-lh,0.0,0.019230769230769232,0.0,0.02403846153846154,0.0,0.009615384615384616,0.9471153846153846,0.0
temporalpole-rh,0.07207207207207207,0.15765765765765766,0.018018018018018018,0.02252252252252252,0.009009009009009009,0.11711711711711711,0.0,0.6036036036036037
