,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.577433628318584,0.1902654867256637,0.00663716814159292,0.030973451327433628,0.07743362831858407,0.00663716814159292,0.05530973451327434,0.05530973451327434
frontalpole-rh,0.18974358974358974,0.6358974358974359,0.0,0.002564102564102564,0.1282051282051282,0.010256410256410256,0.03333333333333333,0.0
isthmuscingulate-rh,0.0048543689320388345,0.0,0.5242718446601942,0.18689320388349515,0.0,0.14563106796116504,0.02669902912621359,0.11165048543689321
lingual-lh,0.01893939393939394,0.005681818181818182,0.1571969696969697,0.4791666666666667,0.011363636363636364,0.30303030303030304,0.0,0.02462121212121212
medialorbitofrontal-lh,0.06829268292682927,0.15609756097560976,0.0,0.014634146341463415,0.6463414634146342,0.03902439024390244,0.03902439024390244,0.036585365853658534
parahippocampal-lh,0.0017889087656529517,0.014311270125223614,0.12880143112701253,0.28622540250447226,0.03041144901610018,0.49552772808586765,0.02146690518783542,0.02146690518783542
temporalpole-lh,0.1,0.058823529411764705,0.03235294117647059,0.0,0.03823529411764706,0.026470588235294117,0.7176470588235294,0.026470588235294117
temporalpole-rh,0.049315068493150684,0.00821917808219178,0.12054794520547946,0.030136986301369864,0.06301369863013699,0.0273972602739726,0.021917808219178082,0.6794520547945205
