,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6808510638297872,0.00851063829787234,0.01702127659574468,0.01276595744680851,0.09787234042553192,0.02127659574468085,0.1276595744680851,0.03404255319148936
frontalpole-lh,0.002631578947368421,0.5368421052631579,0.18947368421052632,0.10526315789473684,0.1368421052631579,0.0,0.02368421052631579,0.005263157894736842
frontalpole-rh,0.004807692307692308,0.18269230769230768,0.4230769230769231,0.18990384615384615,0.11298076923076923,0.0,0.038461538461538464,0.04807692307692308
medialorbitofrontal-lh,0.0024691358024691358,0.1259259259259259,0.19753086419753085,0.4,0.19753086419753085,0.01728395061728395,0.044444444444444446,0.014814814814814815
medialorbitofrontal-rh,0.042600896860986545,0.1210762331838565,0.17713004484304934,0.2040358744394619,0.4192825112107623,0.0,0.006726457399103139,0.02914798206278027
parsorbitalis-lh,0.021739130434782608,0.0,0.0,0.016304347826086956,0.0,0.8097826086956522,0.13043478260869565,0.021739130434782608
temporalpole-lh,0.1444043321299639,0.036101083032490974,0.04332129963898917,0.05776173285198556,0.0,0.11913357400722022,0.5703971119133574,0.02888086642599278
temporalpole-rh,0.012658227848101266,0.002531645569620253,0.053164556962025315,0.027848101265822784,0.030379746835443037,0.020253164556962026,0.030379746835443037,0.8227848101265823
