,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.48,0.2866666666666667,0.11333333333333333,0.10666666666666667,0.0,0.0,0.013333333333333334
frontalpole-rh,0.0,0.3883495145631068,0.3883495145631068,0.11650485436893204,0.10679611650485436,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.16184971098265896,0.11560693641618497,0.37572254335260113,0.3179190751445087,0.0,0.0,0.028901734104046242
medialorbitofrontal-rh,0.0,0.17006802721088435,0.1292517006802721,0.36054421768707484,0.3401360544217687,0.0,0.0,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,0.0,0.7466666666666667,0.2,0.05333333333333334
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.5172413793103449,0.13793103448275862
temporalpole-rh,0.0,0.0,0.0,0.13924050632911392,0.0379746835443038,0.10126582278481013,0.1518987341772152,0.569620253164557
