,entorhinal-lh,frontalpole-lh,frontalpole-rh,lingual-lh,parahippocampal-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
entorhinal-lh,0.5960099750623441,0.014962593516209476,0.0024937655860349127,0.07231920199501247,0.11221945137157108,0.004987531172069825,0.04738154613466334,0.14962593516209477
frontalpole-lh,0.03194888178913738,0.8402555910543131,0.02875399361022364,0.0,0.0,0.02875399361022364,0.0,0.07028753993610223
frontalpole-rh,0.0084985835694051,0.04815864022662889,0.9008498583569405,0.0,0.0,0.0,0.0084985835694051,0.0339943342776204
lingual-lh,0.06419753086419754,0.0,0.0,0.6518518518518519,0.20987654320987653,0.04691358024691358,0.01728395061728395,0.009876543209876543
parahippocampal-lh,0.10541310541310542,0.0,0.0,0.21367521367521367,0.5783475783475783,0.005698005698005698,0.06552706552706553,0.03133903133903134
pericalcarine-lh,0.0379746835443038,0.028481012658227847,0.0,0.04430379746835443,0.0,0.6012658227848101,0.26582278481012656,0.022151898734177215
pericalcarine-rh,0.08484848484848485,0.0,0.015151515151515152,0.03939393939393939,0.0696969696969697,0.23030303030303031,0.5151515151515151,0.045454545454545456
temporalpole-lh,0.12560386473429952,0.028985507246376812,0.033816425120772944,0.024154589371980676,0.03864734299516908,0.007246376811594203,0.026570048309178744,0.714975845410628
