,Fz,CP5,P7,P8,TP10,PO8,P6,TP8
Fz,0.6044864226682408,0.06434474616292798,0.026564344746162927,0.03305785123966942,0.0678866587957497,0.0678866587957497,0.0678866587957497,0.0678866587957497
CP5,0.10368217054263566,0.7577519379844961,0.0,0.11918604651162791,0.0048449612403100775,0.0048449612403100775,0.0048449612403100775,0.0048449612403100775
P7,0.04426559356136821,0.0,0.6851106639839034,0.05734406438631791,0.05331991951710262,0.05331991951710262,0.05331991951710262,0.05331991951710262
P8,0.051756007393715345,0.11367837338262476,0.05268022181146026,0.7818853974121996,0.0,0.0,0.0,0.0
TP10,0.037025112685125566,0.0019317450096587251,0.01706374758531874,0.0,0.23599484867997425,0.23599484867997425,0.23599484867997425,0.23599484867997425
PO8,0.037025112685125566,0.0019317450096587251,0.01706374758531874,0.0,0.23599484867997425,0.23599484867997425,0.23599484867997425,0.23599484867997425
P6,0.03697749196141479,0.0019292604501607716,0.017041800643086816,0.0,0.2360128617363344,0.2360128617363344,0.2360128617363344,0.2360128617363344
TP8,0.037025112685125566,0.0019317450096587251,0.01706374758531874,0.0,0.23599484867997425,0.23599484867997425,0.23599484867997425,0.23599484867997425
