,P7,P8,TP10,T8,FT10,PO8,P6,TP8
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.4973821989528796,0.5026178010471204,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.49740932642487046,0.5025906735751295,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
