,Fz,CP5,P7,P8,TP10,PO8,P6,TP8
Fz,0.6373626373626373,0.23956043956043957,0.0,0.12307692307692308,0.0,0.0,0.0,0.0
CP5,0.39338235294117646,0.4007352941176471,0.0,0.20588235294117646,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.6635514018691588,0.0,0.08411214953271028,0.08411214953271028,0.08411214953271028,0.08411214953271028
P8,0.33532934131736525,0.33532934131736525,0.0,0.32934131736526945,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.21739130434782608,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435
PO8,0.0,0.0,0.21739130434782608,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435
P6,0.0,0.0,0.21739130434782608,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435
TP8,0.0,0.0,0.21739130434782608,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435
