,Fp1,F7,FT9,TP10,Fp2,AF7,PO8,AF8
Fp1,0.5535168195718655,0.0,0.0,0.0,0.44648318042813456,0.0,0.0,0.0
F7,0.0,0.3541666666666667,0.0,0.23106060606060605,0.0,0.2746212121212121,0.14015151515151514,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2791762013729977,0.0,0.2745995423340961,0.0,0.2791762013729977,0.16704805491990846,0.0
Fp2,0.5068027210884354,0.0,0.0,0.0,0.4931972789115646,0.0,0.0,0.0
AF7,0.0,0.2991967871485944,0.0,0.24497991967871485,0.0,0.30522088353413657,0.15060240963855423,0.0
PO8,0.0,0.2508361204013378,0.0,0.2508361204013378,0.0,0.2508361204013378,0.24749163879598662,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
