,F7,O2,F8,Fp2,AF7,P1,PO3,AF8
F7,0.4858757062146893,0.03954802259887006,0.0,0.0,0.4745762711864407,0.0,0.0,0.0
O2,0.34782608695652173,0.30434782608695654,0.0,0.0,0.34782608695652173,0.0,0.0,0.0
F8,0.0,0.0,0.29080118694362017,0.0830860534124629,0.0,0.20178041543026706,0.12759643916913946,0.29673590504451036
Fp2,0.0,0.0,0.2014388489208633,0.19424460431654678,0.0,0.2014388489208633,0.2014388489208633,0.2014388489208633
AF7,0.47701149425287354,0.040229885057471264,0.0,0.0,0.4827586206896552,0.0,0.0,0.0
P1,0.0,0.0,0.25,0.1,0.0,0.24642857142857144,0.15357142857142858,0.25
PO3,0.0,0.0,0.21608040201005024,0.1407035175879397,0.0,0.21608040201005024,0.21105527638190955,0.21608040201005024
AF8,0.0,0.0,0.27100271002710025,0.07588075880758807,0.0,0.1897018970189702,0.11653116531165311,0.34688346883468835
