,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.46715328467153283,0.0,0.23357664233576642,0.0,0.0,0.0,0.0,0.29927007299270075
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.3368421052631579,0.0,0.3263157894736842,0.0,0.0,0.0,0.0,0.3368421052631579
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.36283185840707965,0.0,0.2831858407079646,0.0,0.0,0.0,0.0,0.35398230088495575
