,Fp1,FT9,FT10,Fp2,PO4,PO8,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6946902654867256,0.0,0.0,0.0,0.0,0.3053097345132743,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.5036496350364964,0.0,0.0,0.0,0.0,0.49635036496350365,0.0
AF8,0.0,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.9805825242718447
