,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0
P3,0.0,0.0,0.49635036496350365,0.0,0.0,0.0,0.0,0.5036496350364964
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
POz,0.0,0.0,0.4927536231884058,0.0,0.0,0.0,0.0,0.5072463768115942
