,F7,O2,F8,Fp2,AF7,P1,PO3,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.3482587064676617,0.35323383084577115,0.29850746268656714
PO3,0.0,0.0,0.0,0.0,0.0,0.3480392156862745,0.35784313725490197,0.29411764705882354
AF8,0.0,0.0,0.0,0.0,0.0,0.33519553072625696,0.33519553072625696,0.329608938547486
