,F7,O2,F8,Fp2,AF7,P1,PO3,AF8
F7,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0
O2,0.0,0.288,0.0,0.0,0.0,0.228,0.264,0.22
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.5238095238095238,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0
P1,0.0,0.25675675675675674,0.0,0.0,0.0,0.25225225225225223,0.25675675675675674,0.23423423423423423
PO3,0.0,0.26556016597510373,0.0,0.0,0.0,0.23651452282157676,0.2697095435684647,0.22821576763485477
AF8,0.0,0.25118483412322273,0.0,0.0,0.0,0.23696682464454977,0.2559241706161137,0.2559241706161137
