,FT9,FC5,P3,P7,P1,P5,PO3,POz
FT9,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
POz,0.0196078431372549,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.8627450980392157
