,entorhinal-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,insula-lh,middletemporal-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.4794383149448345,0.0,0.12036108324974924,0.12938816449348045,0.160481444332999,0.02106318956870612,0.048144433299899696,0.041123370110330994
frontalpole-rh,0.0,0.800314465408805,0.0,0.0,0.05660377358490566,0.015723270440251572,0.0,0.12735849056603774
fusiform-lh,0.07398119122257053,0.0,0.3492163009404389,0.16802507836990596,0.14420062695924765,0.01128526645768025,0.22946708463949844,0.023824451410658306
inferiortemporal-lh,0.07055805003207184,0.0,0.18794098781270044,0.2873636946760744,0.23155869146889033,0.0,0.20846696600384862,0.014111610006414367
insula-lh,0.08470444850700792,0.02254722730042657,0.15356489945155394,0.22120658135283364,0.3241925655088361,0.0,0.1687995124923827,0.024984765386959172
middletemporal-lh,0.05245346869712352,0.02030456852791878,0.011844331641285956,0.0,0.0,0.8815566835871405,0.00338409475465313,0.030456852791878174
parahippocampal-lh,0.031506849315068496,0.0,0.2636986301369863,0.20753424657534247,0.17328767123287672,0.005479452054794521,0.30684931506849317,0.011643835616438357
rostralanteriorcingulate-lh,0.0553306342780027,0.09581646423751687,0.05398110661268556,0.029689608636977057,0.04723346828609987,0.021592442645074223,0.02564102564102564,0.6707152496626181
