,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.8307155322862129,0.031413612565445025,0.08027923211169284,0.05759162303664921,0.0,0.0,0.0,0.0
frontalpole-lh,0.02057142857142857,0.656,0.053714285714285714,0.07428571428571429,0.05714285714285714,0.06514285714285714,0.07085714285714285,0.002285714285714286
frontalpole-rh,0.07641196013289037,0.08471760797342193,0.8388704318936877,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.020895522388059702,0.04,0.0,0.35940298507462687,0.12835820895522387,0.20477611940298507,0.21492537313432836,0.03164179104477612
inferiortemporal-lh,0.0,0.046058458813108945,0.0,0.20726306465899025,0.32683790965456155,0.19486271036315322,0.19486271036315322,0.030115146147032774
lingual-lh,0.0,0.04104979811574697,0.0,0.2234185733512786,0.13728129205921938,0.3405114401076716,0.21601615074024227,0.04172274562584118
parahippocampal-lh,0.0,0.044876088412592094,0.0,0.24246483590087073,0.13395847287340926,0.2203616878767582,0.31949095780308107,0.03884795713328868
temporalpole-rh,0.0,0.0058823529411764705,0.0,0.08235294117647059,0.05,0.09411764705882353,0.08823529411764706,0.6794117647058824
