,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.435354273192111,0.22498173849525202,0.02702702702702703,0.01095690284879474,0.04894083272461651,0.0577063550036523,0.02556610664718773,0.16946676406135866
frontalpole-rh,0.23694171082513246,0.39666919000757,0.012112036336109008,0.011355034065102196,0.04769114307342922,0.04466313398940197,0.06283118849356548,0.18773656320968962
fusiform-lh,0.01854066985645933,0.007177033492822967,0.3397129186602871,0.13935406698564592,0.22069377990430622,0.2553827751196172,0.0029904306220095694,0.016148325358851676
inferiortemporal-lh,0.010273972602739725,0.008904109589041096,0.1815068493150685,0.3445205479452055,0.20684931506849316,0.2184931506849315,0.02945205479452055,0.0
lingual-lh,0.03589177250138045,0.03147432357813363,0.2109331860850359,0.15571507454445058,0.29983434566537825,0.22252898950855882,0.00883489784649365,0.034787410270568746
parahippocampal-lh,0.03964984552008239,0.029351184346035016,0.22245108135942326,0.14727085478887744,0.2059732234809475,0.30484037075180226,0.016477857878475798,0.03398558187435633
parahippocampal-rh,0.04532967032967033,0.11401098901098901,0.009615384615384616,0.07280219780219781,0.027472527472527472,0.038461538461538464,0.635989010989011,0.05631868131868132
rostralanteriorcingulate-rh,0.19931271477663232,0.22336769759450173,0.02663230240549828,0.0,0.05240549828178694,0.05670103092783505,0.036941580756013746,0.40463917525773196
