,caudalmiddlefrontal-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,insula-rh,lingual-rh,parahippocampal-rh,temporalpole-rh
caudalmiddlefrontal-rh,0.4008403361344538,0.07563025210084033,0.10840336134453782,0.09411764705882353,0.046218487394957986,0.08235294117647059,0.07563025210084033,0.11680672268907563
frontalpole-rh,0.11927877947295423,0.768377253814147,0.026352288488210817,0.033287101248266296,0.006934812760055479,0.011095700416088766,0.011095700416088766,0.023578363384188627
fusiform-rh,0.06669936243256498,0.00980872976949485,0.25306522805296716,0.18244237371260422,0.04168710152035311,0.15448749386954388,0.17214320745463463,0.11966650318783717
inferiortemporal-rh,0.057692307692307696,0.012145748987854251,0.19129554655870445,0.27884615384615385,0.05465587044534413,0.13815789473684212,0.15941295546558704,0.10779352226720648
insula-rh,0.05432780847145488,0.008287292817679558,0.08379373848987108,0.11049723756906077,0.44935543278084716,0.12154696132596685,0.1289134438305709,0.0432780847145488
lingual-rh,0.056818181818181816,0.004132231404958678,0.16993801652892562,0.1384297520661157,0.0640495867768595,0.2706611570247934,0.20867768595041322,0.08729338842975207
parahippocampal-rh,0.050073637702503684,0.0039273441335297005,0.18114874815905743,0.15856651939126165,0.062346588119784,0.19980363279332353,0.25724104074619536,0.08689248895434462
temporalpole-rh,0.09801233721727211,0.01233721727210418,0.1562714187799863,0.12885538039753255,0.02810143934201508,0.10623714873200822,0.11172035640849898,0.3584647018505826
