,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.061127029608404965,0.03629417382999045,0.0,0.015281757402101241,0.0,0.03724928366762178,0.0,0.03533906399235912,0.03247373447946514,0.0,0.030563514804202482,0.0,0.06208213944603629,0.06017191977077364,0.0,0.0,0.06303724928366762,0.0,0.0,0.0,0.034383954154727794,0.0,0.0,0.019102196752626553,0.0,0.0,0.034383954154727794,0.0,0.0,0.0,0.0,0.06017191977077364,0.0,0.05730659025787966,0.033428844317096466,0.0,0.0,0.0,0.03247373447946514,0.0,0.0,0.0,0.0009551098376313276,0.0,0.017191977077363897,0.0,0.0,0.0,0.06017191977077364,0.0,0.02865329512893983,0.0,0.03533906399235912,0.0,0.05730659025787966,0.0,0.02865329512893983,0.0,0.038204393505253106,0.0,0.0,0.02865329512893983,0.0
Fz,0.045454545454545456,0.04659090909090909,0.0,0.01818181818181818,0.0,0.04772727272727273,0.0,0.042045454545454546,0.03977272727272727,0.0,0.038636363636363635,0.0,0.04318181818181818,0.04772727272727273,0.0,0.0,0.04772727272727273,0.0,0.0,0.0,0.04090909090909091,0.0,0.0,0.022727272727272728,0.0,0.0,0.04431818181818182,0.0,0.0,0.0,0.0,0.04318181818181818,0.0,0.0375,0.04318181818181818,0.0,0.0,0.0,0.042045454545454546,0.0,0.0,0.0,0.004545454545454545,0.0,0.023863636363636365,0.0,0.0,0.0,0.04772727272727273,0.0,0.03409090909090909,0.0,0.04431818181818182,0.0,0.04318181818181818,0.0,0.03409090909090909,0.0,0.04659090909090909,0.0,0.0,0.03068181818181818,0.0
F3,0.0,0.0,0.04392764857881137,0.0,0.0,0.0,0.04547803617571059,0.0,0.0,0.01808785529715762,0.0,0.04392764857881137,0.0,0.0,0.012919896640826873,0.016537467700258397,0.0,0.043410852713178294,0.037209302325581395,0.019638242894056846,0.0,0.04496124031007752,0.0,0.0,0.0,0.01757105943152455,0.0,0.0,0.04186046511627907,0.04496124031007752,0.028940568475452195,0.0,0.029974160206718347,0.0005167958656330749,0.0,0.0,0.017054263565891473,0.03359173126614987,0.0,0.04289405684754522,0.019638242894056846,0.04237726098191214,0.025322997416020673,0.03669250645994832,0.0015503875968992248,0.03049095607235142,0.020155038759689922,0.04547803617571059,0.0,0.04547803617571059,0.0,0.014987080103359173,0.0,0.02635658914728682,0.0,0.03617571059431524,0.0,0.043410852713178294,0.0,0.012919896640826873,0.0,0.0,0.015503875968992248
F7,0.04113110539845758,0.04113110539845758,0.0,0.038560411311053984,0.0,0.04113110539845758,0.0,0.04113110539845758,0.04113110539845758,0.0,0.04113110539845758,0.0,0.04113110539845758,0.04113110539845758,0.0,0.0,0.04113110539845758,0.0,0.0,0.0,0.04113110539845758,0.0,0.0,0.04113110539845758,0.0,0.0,0.04113110539845758,0.0,0.0,0.0,0.0,0.04113110539845758,0.0,0.04113110539845758,0.04113110539845758,0.0,0.0,0.0,0.04113110539845758,0.0,0.0,0.0,0.0,0.0,0.015424164524421594,0.0,0.0,0.0,0.04113110539845758,0.0,0.04113110539845758,0.0,0.04113110539845758,0.0,0.04113110539845758,0.0,0.04113110539845758,0.0,0.04113110539845758,0.0,0.0,0.04113110539845758,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.04659090909090909,0.045454545454545456,0.0,0.01818181818181818,0.0,0.04659090909090909,0.0,0.042045454545454546,0.03977272727272727,0.0,0.038636363636363635,0.0,0.04431818181818182,0.04772727272727273,0.0,0.0,0.04772727272727273,0.0,0.0,0.0,0.04090909090909091,0.0,0.0,0.022727272727272728,0.0,0.0,0.04318181818181818,0.0,0.0,0.0,0.0,0.04431818181818182,0.0,0.038636363636363635,0.042045454545454546,0.0,0.0,0.0,0.04090909090909091,0.0,0.0,0.0,0.003409090909090909,0.0,0.022727272727272728,0.0,0.0,0.0,0.04772727272727273,0.0,0.03409090909090909,0.0,0.04431818181818182,0.0,0.04431818181818182,0.0,0.03409090909090909,0.0,0.04772727272727273,0.0,0.0,0.031818181818181815,0.0
FC1,0.0,0.0,0.03984997655883732,0.0,0.0,0.0,0.04875761837787154,0.0,0.0,0.016408813877168308,0.0,0.04313173933427098,0.0,0.0,0.011720581340834505,0.015471167369901548,0.0,0.04453820909517112,0.03656821378340366,0.017815283638068447,0.0,0.050164088138771684,0.0,0.0,0.0,0.016408813877168308,0.0,0.0,0.0473511486169714,0.050164088138771684,0.026722925457102673,0.0,0.02719174871073605,0.00046882325363338024,0.0,0.0,0.015471167369901548,0.030473511486169714,0.0,0.046413502109704644,0.01828410689170183,0.04360056258790436,0.025785278949835913,0.033286451007969994,0.001875293014533521,0.027660571964369433,0.017815283638068447,0.04875761837787154,0.0,0.050164088138771684,0.0,0.014064697609001406,0.0,0.02437880918893577,0.0,0.03563056727613689,0.0,0.04781997187060478,0.0,0.011720581340834505,0.0,0.0,0.014064697609001406
C3,0.04584882280049566,0.04460966542750929,0.0,0.01982651796778191,0.0,0.04584882280049566,0.0,0.04460966542750929,0.03965303593556382,0.0,0.03717472118959108,0.0,0.04584882280049566,0.04584882280049566,0.0,0.0,0.04584882280049566,0.0,0.0,0.0,0.04460966542750929,0.0,0.0,0.024783147459727387,0.0,0.0,0.042131350681536554,0.0,0.0,0.0,0.0,0.04584882280049566,0.0,0.040892193308550186,0.040892193308550186,0.0,0.0,0.0,0.03965303593556382,0.0,0.0,0.0,0.0,0.0,0.01982651796778191,0.0,0.0,0.0,0.04584882280049566,0.0,0.03717472118959108,0.0,0.04337050805452292,0.0,0.04584882280049566,0.0,0.03469640644361834,0.0,0.04584882280049566,0.0,0.0,0.03345724907063197,0.0
T7,0.044529262086514,0.044529262086514,0.0,0.020356234096692113,0.0,0.044529262086514,0.0,0.043256997455470736,0.043256997455470736,0.0,0.04071246819338423,0.0,0.043256997455470736,0.044529262086514,0.0,0.0,0.044529262086514,0.0,0.0,0.0,0.04198473282442748,0.0,0.0,0.02544529262086514,0.0,0.0,0.044529262086514,0.0,0.0,0.0,0.0,0.043256997455470736,0.0,0.03689567430025445,0.044529262086514,0.0,0.0,0.0,0.043256997455470736,0.0,0.0,0.0,0.001272264631043257,0.0,0.022900763358778626,0.0,0.0,0.0,0.044529262086514,0.0,0.03816793893129771,0.0,0.044529262086514,0.0,0.043256997455470736,0.0,0.03816793893129771,0.0,0.044529262086514,0.0,0.0,0.029262086513994912,0.0
TP9,0.0,0.0,0.033816425120772944,0.0,0.0,0.0,0.033816425120772944,0.0,0.0,0.03285024154589372,0.0,0.033816425120772944,0.0,0.0,0.017391304347826087,0.02995169082125604,0.0,0.033816425120772944,0.033816425120772944,0.02995169082125604,0.0,0.033816425120772944,0.0,0.0,0.0,0.03188405797101449,0.0,0.0,0.033816425120772944,0.033816425120772944,0.033816425120772944,0.0,0.030917874396135265,0.0,0.0,0.0,0.025120772946859903,0.033816425120772944,0.0,0.033816425120772944,0.02995169082125604,0.033816425120772944,0.028019323671497585,0.033816425120772944,0.001932367149758454,0.030917874396135265,0.02318840579710145,0.033816425120772944,0.0,0.033816425120772944,0.0,0.02705314009661836,0.0,0.033816425120772944,0.0,0.033816425120772944,0.0,0.033816425120772944,0.0,0.024154589371980676,0.0,0.0,0.028019323671497585
