,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.17131474103585656,0.08764940239043825,0.1394422310756972,0.13147410358565736,0.13147410358565736,0.11952191235059761,0.08764940239043825,0.13147410358565736
parsopercularis-lh,0.09363295880149813,0.20973782771535582,0.1198501872659176,0.11610486891385768,0.12359550561797752,0.1348314606741573,0.08239700374531835,0.1198501872659176
postcentral-rh,0.1296928327645051,0.09897610921501707,0.14334470989761092,0.13651877133105803,0.13310580204778158,0.12286689419795221,0.09897610921501707,0.13651877133105803
precentral-rh,0.1245674740484429,0.10034602076124567,0.1453287197231834,0.1384083044982699,0.1314878892733564,0.12110726643598616,0.10034602076124567,0.1384083044982699
rostralmiddlefrontal-lh,0.1232876712328767,0.10273972602739725,0.136986301369863,0.13356164383561644,0.1404109589041096,0.13013698630136986,0.09931506849315068,0.13356164383561644
superiortemporal-lh,0.11619718309859155,0.11619718309859155,0.13028169014084506,0.1267605633802817,0.14084507042253522,0.1443661971830986,0.09507042253521127,0.13028169014084506
superiortemporal-rh,0.1095890410958904,0.091324200913242,0.1415525114155251,0.1415525114155251,0.1278538812785388,0.1141552511415525,0.1324200913242009,0.1415525114155251
supramarginal-rh,0.12162162162162163,0.10135135135135136,0.14527027027027026,0.13851351351351351,0.13175675675675674,0.12162162162162163,0.10135135135135136,0.13851351351351351
