,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.14545454545454545,0.10909090909090909,0.14545454545454545,0.13636363636363635,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.13636363636363635
parsopercularis-lh,0.12727272727272726,0.15454545454545454,0.13636363636363635,0.10909090909090909,0.15454545454545454,0.14545454545454545,0.07272727272727272,0.1
parstriangularis-rh,0.14782608695652175,0.11304347826086956,0.14782608695652175,0.13043478260869565,0.11304347826086956,0.11304347826086956,0.10434782608695652,0.13043478260869565
postcentral-rh,0.1414141414141414,0.10101010101010101,0.1414141414141414,0.1414141414141414,0.10101010101010101,0.10101010101010101,0.12121212121212122,0.15151515151515152
rostralmiddlefrontal-lh,0.12389380530973451,0.1592920353982301,0.13274336283185842,0.10619469026548672,0.168141592920354,0.1415929203539823,0.07079646017699115,0.09734513274336283
superiortemporal-lh,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.0761904761904762,0.10476190476190476
superiortemporal-rh,0.1388888888888889,0.08333333333333333,0.1388888888888889,0.1388888888888889,0.08333333333333333,0.08333333333333333,0.18055555555555555,0.1527777777777778
supramarginal-rh,0.13978494623655913,0.0967741935483871,0.13978494623655913,0.13978494623655913,0.0967741935483871,0.0967741935483871,0.13978494623655913,0.15053763440860216
