,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.16911764705882354,0.058823529411764705,0.14705882352941177,0.13970588235294118,0.11764705882352941,0.09558823529411764,0.1323529411764706,0.13970588235294118
parsopercularis-lh,0.07142857142857142,0.15,0.12142857142857143,0.12142857142857143,0.12857142857142856,0.15,0.12857142857142856,0.12857142857142856
postcentral-rh,0.11956521739130435,0.08152173913043478,0.14673913043478262,0.14130434782608695,0.125,0.10869565217391304,0.1358695652173913,0.14130434782608695
precentral-rh,0.11475409836065574,0.08196721311475409,0.14754098360655737,0.14207650273224043,0.12568306010928962,0.1092896174863388,0.1366120218579235,0.14207650273224043
rostralmiddlefrontal-lh,0.1005586592178771,0.0893854748603352,0.13966480446927373,0.13966480446927373,0.1340782122905028,0.11731843575418995,0.13966480446927373,0.13966480446927373
superiortemporal-lh,0.08771929824561403,0.1111111111111111,0.1286549707602339,0.1286549707602339,0.13450292397660818,0.14035087719298245,0.13450292397660818,0.13450292397660818
superiortemporal-rh,0.10638297872340426,0.0851063829787234,0.14361702127659576,0.14361702127659576,0.1276595744680851,0.11170212765957446,0.13829787234042554,0.14361702127659576
supramarginal-rh,0.11052631578947368,0.08421052631578947,0.14736842105263157,0.14210526315789473,0.12631578947368421,0.11052631578947368,0.1368421052631579,0.14210526315789473
