,bankssts-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.9121621621621622,0.0,0.0,0.0,0.0,0.0,0.08783783783783784,0.0
frontalpole-lh,0.0,0.7647058823529411,0.12745098039215685,0.0,0.024509803921568627,0.08333333333333333,0.0,0.0
frontalpole-rh,0.006430868167202572,0.10610932475884244,0.5755627009646302,0.003215434083601286,0.17363344051446947,0.08360128617363344,0.028938906752411574,0.022508038585209004
isthmuscingulate-rh,0.0,0.0,0.018292682926829267,0.5914634146341463,0.054878048780487805,0.23170731707317074,0.10365853658536585,0.0
medialorbitofrontal-rh,0.0,0.02766798418972332,0.26877470355731226,0.02766798418972332,0.5296442687747036,0.015810276679841896,0.13043478260869565,0.0
parahippocampal-rh,0.0,0.0707070707070707,0.08417508417508418,0.13131313131313133,0.010101010101010102,0.632996632996633,0.0707070707070707,0.0
rostralanteriorcingulate-rh,0.045454545454545456,0.0,0.05371900826446281,0.07851239669421488,0.15289256198347106,0.09090909090909091,0.5785123966942148,0.0
temporalpole-rh,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.928
