,bankssts-lh,bankssts-rh,fusiform-lh,inferiortemporal-lh,insula-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
bankssts-lh,0.7377049180327869,0.0,0.19672131147540983,0.06557377049180328,0.0,0.0,0.0,0.0
bankssts-rh,0.0,0.3173913043478261,0.1,0.14347826086956522,0.0,0.14782608695652175,0.15217391304347827,0.1391304347826087
fusiform-lh,0.09815950920245399,0.1165644171779141,0.3067484662576687,0.18404907975460122,0.0,0.06748466257668712,0.0736196319018405,0.15337423312883436
inferiortemporal-lh,0.028708133971291867,0.13875598086124402,0.16267942583732056,0.27751196172248804,0.0,0.10047846889952153,0.10526315789473684,0.18660287081339713
insula-rh,0.0,0.0,0.0,0.0,0.9358974358974359,0.0,0.0641025641025641,0.0
isthmuscingulate-rh,0.0,0.16143497757847533,0.06726457399103139,0.11210762331838565,0.0,0.3273542600896861,0.16143497757847533,0.17040358744394618
lingual-lh,0.0,0.18446601941747573,0.07766990291262135,0.1262135922330097,0.024271844660194174,0.18446601941747573,0.2815533980582524,0.12135922330097088
parahippocampal-lh,0.00423728813559322,0.11864406779661017,0.1228813559322034,0.17796610169491525,0.0,0.16101694915254236,0.08898305084745763,0.326271186440678
