,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parsopercularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.5989010989010989,0.0,0.0,0.0,0.0989010989010989,0.15384615384615385,0.14835164835164835,0.0
frontalpole-rh,0.0,0.8615384615384616,0.0,0.09230769230769231,0.0,0.0,0.0,0.046153846153846156
isthmuscingulate-rh,0.0,0.0,0.7272727272727273,0.20909090909090908,0.0,0.06363636363636363,0.0,0.0
parahippocampal-lh,0.0,0.07291666666666667,0.09895833333333333,0.7604166666666666,0.0,0.0,0.06770833333333333,0.0
parsopercularis-lh,0.12727272727272726,0.0,0.0,0.0,0.7878787878787878,0.0,0.08484848484848485,0.0
rostralanteriorcingulate-rh,0.17045454545454544,0.0,0.045454545454545456,0.0,0.0,0.7045454545454546,0.07954545454545454,0.0
temporalpole-lh,0.14136125654450263,0.0,0.0,0.06806282722513089,0.07329842931937172,0.06282722513089005,0.6544502617801047,0.0
transversetemporal-rh,0.0,0.04294478527607362,0.0,0.0,0.0,0.0,0.012269938650306749,0.9447852760736196
