,Fp1,T7,F4,Fp2,F1,PO7,AF8,AF4
Fp1,0.32717391304347826,0.0,0.16766304347826086,0.29836956521739133,0.0,0.0,0.20679347826086958,0.0
T7,0.0,0.4766791044776119,0.0,0.0,0.0,0.09235074626865672,0.0,0.43097014925373134
F4,0.2433489827856025,0.0,0.3732394366197183,0.25508607198748046,0.0,0.0,0.12832550860719874,0.0
Fp2,0.2912801484230056,0.0,0.17148157964484495,0.3450834879406308,0.0,0.0,0.1921547839915187,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO7,0.0,0.08258381030253475,0.0,0.0,0.0,0.8062142273098937,0.0,0.11120196238757155
AF8,0.26770538243626063,0.0,0.11508498583569406,0.2560198300283286,0.0,0.0,0.3611898016997167,0.0
AF4,0.0,0.30412034009156313,0.0,0.0,0.0,0.08894702419882276,0.0,0.6069326357096141
