,Fp1,T7,Cz,F4,Fp2,F1,AF8,AF4
Fp1,0.2689956331877729,0.0,0.15737991266375545,0.15179039301310043,0.24908296943231442,0.0,0.17275109170305677,0.0
T7,0.0,0.5441452723857232,0.008140262993112084,0.001878522229179712,0.0,0.05823418910457107,0.0,0.3876017532874139
Cz,0.18386834620073142,0.0022348638764729785,0.27102803738317754,0.2352702153596099,0.19301097114993904,0.0,0.11438439658675335,0.0002031694433157253
F4,0.13696266080953876,0.00015688735487919673,0.1829306557891434,0.4163790398493881,0.15155318481330404,0.019140257295262003,0.09287731408848447,0.0
Fp2,0.23676787788286047,0.0,0.15729218516674962,0.1599469055915049,0.2890326862452298,0.0,0.15696034511365523,0.0
F1,0.0,0.039777587681779296,0.0,0.05218135158254919,0.0,0.9080410607356715,0.0,0.0
AF8,0.1920374707259953,0.0,0.10850897736143637,0.11377829820452771,0.1836455893832943,0.0,0.38114754098360654,0.020882123341139733
AF4,0.0,0.22798684691267812,0.0010960906101571063,0.0,0.0,0.0,0.03836317135549872,0.732553891121666
