,T7,TP9,F8,Fp2,FT7,TP7,PO7,AF8
T7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.42567567567567566,0.0,0.0,0.0,0.5743243243243243,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
