,Fp1,T7,Cz,F4,Fp2,F1,AF8,AF4
Fp1,0.22981366459627328,0.0,0.2360248447204969,0.2360248447204969,0.2360248447204969,0.0,0.062111801242236024,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.04383886255924171,0.0,0.4087677725118483,0.36611374407582936,0.09834123222748815,0.0,0.08293838862559241,0.0
F4,0.04342723004694836,0.0,0.36619718309859156,0.42370892018779344,0.09741784037558686,0.0,0.06924882629107981,0.0
Fp2,0.10755813953488372,0.0,0.2441860465116279,0.2441860465116279,0.24127906976744187,0.0,0.16279069767441862,0.0
F1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.012944983818770227,0.0,0.11003236245954692,0.09223300970873786,0.08737864077669903,0.0,0.5242718446601942,0.17313915857605178
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.28532608695652173,0.7146739130434783
