,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.2616822429906542,0.11214953271028037,0.12149532710280374,0.12149532710280374,0.14953271028037382,0.009345794392523364,0.17757009345794392,0.04672897196261682
parstriangularis-rh,0.05652173913043478,0.2608695652173913,0.20434782608695654,0.14782608695652175,0.14347826086956522,0.0391304347826087,0.02608695652173913,0.12173913043478261
postcentral-rh,0.05603448275862069,0.1939655172413793,0.23275862068965517,0.15517241379310345,0.14224137931034483,0.05603448275862069,0.02586206896551724,0.13793103448275862
precentral-rh,0.07,0.17,0.195,0.215,0.135,0.045,0.055,0.115
rostralmiddlefrontal-rh,0.07692307692307693,0.1794871794871795,0.1794871794871795,0.14871794871794872,0.21025641025641026,0.046153846153846156,0.041025641025641026,0.11794871794871795
superiorparietal-rh,0.022222222222222223,0.1111111111111111,0.14444444444444443,0.08888888888888889,0.07777777777777778,0.26666666666666666,0.022222222222222223,0.26666666666666666
superiortemporal-lh,0.27848101265822783,0.10126582278481013,0.10126582278481013,0.12658227848101267,0.11392405063291139,0.012658227848101266,0.24050632911392406,0.02531645569620253
superiortemporal-rh,0.022099447513812154,0.1712707182320442,0.1878453038674033,0.1270718232044199,0.11602209944751381,0.1270718232044199,0.0055248618784530384,0.2430939226519337
