,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.16176470588235295,0.07352941176470588,0.1213235294117647,0.13602941176470587,0.15073529411764705,0.10661764705882353,0.14338235294117646,0.10661764705882353
parsopercularis-lh,0.07377049180327869,0.22950819672131148,0.06147540983606557,0.16393442622950818,0.09016393442622951,0.18442622950819673,0.0778688524590164,0.11885245901639344
parstriangularis-rh,0.13008130081300814,0.06910569105691057,0.25203252032520324,0.13414634146341464,0.13414634146341464,0.07723577235772358,0.13008130081300814,0.07317073170731707
rostralmiddlefrontal-lh,0.10746268656716418,0.11343283582089553,0.08955223880597014,0.19402985074626866,0.11641791044776119,0.1373134328358209,0.12835820895522387,0.11343283582089553
rostralmiddlefrontal-rh,0.14545454545454545,0.08727272727272728,0.12363636363636364,0.13818181818181818,0.1781818181818182,0.10181818181818182,0.12,0.10545454545454545
superiortemporal-lh,0.08116883116883117,0.1396103896103896,0.048701298701298704,0.1396103896103896,0.08441558441558442,0.23376623376623376,0.12012987012987013,0.1525974025974026
superiortemporal-rh,0.1292517006802721,0.05782312925170068,0.10884353741496598,0.14285714285714285,0.11224489795918367,0.1292517006802721,0.20068027210884354,0.11904761904761904
supramarginal-lh,0.10034602076124567,0.10034602076124567,0.06228373702422145,0.1384083044982699,0.10034602076124567,0.17301038062283736,0.12802768166089964,0.1972318339100346
