,bankssts-rh,fusiform-lh,insula-lh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
bankssts-rh,0.9093406593406593,0.0,0.0,0.0,0.0,0.0,0.0,0.09065934065934066
fusiform-lh,0.0,0.334648493543759,0.06312769010043041,0.06025824964131994,0.031922525107604016,0.2962697274031564,0.21377331420373027,0.0
insula-lh,0.0,0.11994609164420485,0.5141509433962265,0.04177897574123989,0.0,0.09703504043126684,0.0747978436657682,0.1522911051212938
insula-rh,0.0,0.1470327723649247,0.05491585473870682,0.4844995571302037,0.0,0.15677590788308238,0.15677590788308238,0.0
isthmuscingulate-rh,0.0,0.08146821844225605,0.0,0.0,0.4897045658012534,0.10026857654431513,0.26678603401969564,0.06177260519247986
parahippocampal-lh,0.0,0.29779544633176724,0.051319118178532706,0.06396819660281894,0.03975424647632815,0.3198409830140947,0.2244307914709071,0.0028912179255511385
parahippocampal-rh,0.0,0.20728291316526612,0.03816526610644258,0.06197478991596639,0.10399159663865547,0.21603641456582634,0.36064425770308123,0.011904761904761904
rostralanteriorcingulate-rh,0.06864161849710983,0.0,0.16473988439306358,0.0,0.04841040462427745,0.0072254335260115606,0.023121387283236993,0.6878612716763006
