,caudalanteriorcingulate-lh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14923747276688454,0.14705882352941177,0.07625272331154684,0.14705882352941177,0.12636165577342048,0.12854030501089325,0.08278867102396514,0.14270152505446623
insula-lh,0.14709110867178923,0.14709110867178923,0.07683863885839737,0.14489571899012074,0.12733260153677278,0.12952799121844127,0.08342480790340286,0.1437980241492865
insula-rh,0.1252236135957066,0.1252236135957066,0.12343470483005367,0.1252236135957066,0.1252236135957066,0.1252236135957066,0.1252236135957066,0.1252236135957066
paracentral-lh,0.14923747276688454,0.14596949891067537,0.07625272331154684,0.14923747276688454,0.12636165577342048,0.12854030501089325,0.08278867102396514,0.14161220043572983
paracentral-rh,0.13793103448275862,0.13793103448275862,0.08323424494649227,0.13793103448275862,0.1367419738406659,0.13793103448275862,0.09036860879904875,0.13793103448275862
posteriorcingulate-lh,0.13866039952996476,0.13866039952996476,0.08225616921269095,0.13866039952996476,0.136310223266745,0.13748531139835488,0.08930669800235018,0.13866039952996476
posteriorcingulate-rh,0.1264559068219634,0.1264559068219634,0.11647254575707154,0.1264559068219634,0.1264559068219634,0.1264559068219634,0.12479201331114809,0.1264559068219634
rostralanteriorcingulate-rh,0.1447661469933185,0.1447661469933185,0.0779510022271715,0.14253897550111358,0.1291759465478842,0.13140311804008908,0.08463251670378619,0.1447661469933185
