,insula-lh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
insula-lh,0.27771911298838436,0.059134107708553325,0.2412882787750792,0.0,0.18373812038014783,0.11826821541710665,0.0,0.11985216473072861
insula-rh,0.05677290836653386,0.2958167330677291,0.16533864541832669,0.03237051792828685,0.14193227091633467,0.027390438247011952,0.11603585657370517,0.1643426294820717
lateralorbitofrontal-lh,0.10058913375518219,0.07287802749290857,0.23347152520183287,0.039493781365917524,0.19310495308749728,0.11324459960724416,0.07986035348025311,0.1673576260091643
medialorbitofrontal-lh,0.0,0.03282828282828283,0.09242424242424242,0.4292929292929293,0.09595959595959595,0.14393939393939395,0.1111111111111111,0.09444444444444444
parsorbitalis-lh,0.08189050070191858,0.06761815629386991,0.20753392606457652,0.04398689751988769,0.21899859616284512,0.12306972391202621,0.08937763219466542,0.16752456715021058
rostralanteriorcingulate-lh,0.07686980609418283,0.019736842105263157,0.1804016620498615,0.10006925207756233,0.18282548476454294,0.23268698060941828,0.07409972299168975,0.13331024930747923
rostralanteriorcingulate-rh,0.0,0.09591258599757184,0.1489275596924322,0.08822339133953865,0.15459328207203563,0.08579522460542291,0.2602185350060704,0.16632942128692838
rostralmiddlefrontal-lh,0.057022957294495184,0.08244877807948654,0.19081708220192545,0.04566773636139225,0.17724018760799803,0.09503826215749198,0.10096272525302394,0.2508022710441866
