,caudalanteriorcingulate-lh,insula-lh,insula-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13456362937331795,0.13417916186082277,0.10688196847366398,0.13264129181084197,0.1253364090734333,0.1261053440984237,0.10957324106113034,0.13071895424836602
insula-lh,0.13299922898997688,0.13839629915188897,0.1063993831919815,0.13107170393215112,0.12490362374710871,0.12606013878180417,0.10909791827293755,0.13107170393215112
insula-rh,0.1252816584046868,0.1252816584046868,0.12438035150968905,0.1252816584046868,0.1252816584046868,0.1252816584046868,0.1252816584046868,0.12392969806219017
paracentral-lh,0.13310318373609512,0.13195243574990412,0.10663598005370158,0.13463751438434982,0.12658227848101267,0.1277330264672037,0.11085538933640199,0.12850019179133104
paracentral-rh,0.12885375494071147,0.12885375494071147,0.10988142292490119,0.13043478260869565,0.1300395256916996,0.1308300395256917,0.11422924901185771,0.12687747035573121
posteriorcingulate-lh,0.1289308176100629,0.1289308176100629,0.10927672955974843,0.13089622641509435,0.13011006289308177,0.13089622641509435,0.1139937106918239,0.12696540880503146
posteriorcingulate-rh,0.125,0.12456293706293706,0.1215034965034965,0.12674825174825174,0.12674825174825174,0.12674825174825174,0.1258741258741259,0.12281468531468531
rostralanteriorcingulate-rh,0.13275726630007856,0.1335428122545169,0.10722702278083268,0.1307934014139827,0.12608012568735272,0.12686567164179105,0.10997643362136685,0.13275726630007856
