,insula-lh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
insula-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-rh,0.0,0.2611650485436893,0.13883495145631067,0.06310679611650485,0.13592233009708737,0.05339805825242718,0.16601941747572815,0.18155339805825244
lateralorbitofrontal-lh,0.0,0.09342783505154639,0.16945876288659795,0.11662371134020619,0.16752577319587628,0.11275773195876289,0.17010309278350516,0.17010309278350516
medialorbitofrontal-lh,0.0,0.042735042735042736,0.1203155818540434,0.3241288625904011,0.12491781722550953,0.13675213675213677,0.1282051282051282,0.12294543063773833
parsorbitalis-lh,0.0,0.09015873015873016,0.16634920634920636,0.11936507936507937,0.16952380952380952,0.11555555555555555,0.17015873015873015,0.1688888888888889
rostralanteriorcingulate-lh,0.0,0.045563549160671464,0.14148681055155876,0.16866506794564348,0.14708233413269384,0.2014388489208633,0.1510791366906475,0.14468425259792167
rostralanteriorcingulate-rh,0.0,0.09675615212527965,0.1476510067114094,0.10850111856823266,0.14988814317673377,0.10514541387024609,0.22595078299776286,0.16610738255033558
rostralmiddlefrontal-lh,0.0,0.1115702479338843,0.15584415584415584,0.10920897284533648,0.15584415584415584,0.10566706021251476,0.1741440377804014,0.18772136953955135
