,insula-lh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
insula-lh,0.2537764350453172,0.0,0.256797583081571,0.0,0.256797583081571,0.2326283987915408,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.09747706422018348,0.0,0.28784403669724773,0.0,0.28211009174311924,0.22591743119266056,0.0,0.10665137614678899
medialorbitofrontal-lh,0.0,0.0,0.0,0.7191011235955056,0.0,0.21348314606741572,0.06741573033707865,0.0
parsorbitalis-lh,0.09781357882623705,0.0,0.2807825086306099,0.0,0.28768699654775604,0.22669735327963175,0.0,0.10701956271576525
rostralanteriorcingulate-lh,0.08012820512820513,0.0,0.21047008547008547,0.08226495726495726,0.21047008547008547,0.2916666666666667,0.02564102564102564,0.09935897435897435
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.25067385444743934,0.0,0.25067385444743934,0.25067385444743934,0.0,0.24797843665768193
