,Fp1,Fz,FT9,TP9,F8,AF7,AFz,AF8
Fp1,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5826086956521739,0.0,0.0,0.41739130434782606,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5052631578947369,0.0,0.0,0.49473684210526314,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429
