,Fp1,FT9,P7,F8,Fp2,F5,FT7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5901639344262295,0.0,0.0,0.0,0.4098360655737705,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5533980582524272,0.0,0.0,0.0,0.44660194174757284
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.5098039215686274,0.0,0.0,0.0,0.49019607843137253,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.5054945054945055,0.0,0.0,0.0,0.4945054945054945
