,Fp1,TP9,T8,Fp2,AF7,AF3,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.6105769230769231,0.0,0.0,0.0,0.3894230769230769,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.18444444444444444,0.0,0.0,0.0,0.8155555555555556,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
