,Fp1,TP9,T8,Fp2,AF7,AF3,AF8,AF4
Fp1,0.33126934984520123,0.0,0.0,0.33436532507739936,0.33436532507739936,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.29110512129380056,0.0,0.0,0.353099730458221,0.3557951482479784,0.0,0.0,0.0
AF7,0.16770186335403728,0.0,0.0,0.20496894409937888,0.6273291925465838,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
