,cuneus-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,pericalcarine-lh,pericalcarine-rh,precuneus-rh,superiorparietal-rh
cuneus-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
isthmuscingulate-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
lateraloccipital-rh,0.12398373983739837,0.12398373983739837,0.12601626016260162,0.12398373983739837,0.13008130081300814,0.12398373983739837,0.12398373983739837,0.12398373983739837
lingual-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
pericalcarine-lh,0.12394957983193278,0.12394957983193278,0.12605042016806722,0.12394957983193278,0.13025210084033614,0.12394957983193278,0.12394957983193278,0.12394957983193278
pericalcarine-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
precuneus-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
superiorparietal-rh,0.124,0.124,0.126,0.124,0.13,0.124,0.124,0.124
