,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
frontalpole-lh,0.3375796178343949,0.0,0.025477707006369428,0.12738853503184713,0.0,0.2611464968152866,0.24203821656050956,0.006369426751592357
frontalpole-rh,0.0,0.5766423357664233,0.10948905109489052,0.0072992700729927005,0.0,0.0,0.0,0.30656934306569344
lateralorbitofrontal-rh,0.045454545454545456,0.08333333333333333,0.4696969696969697,0.26515151515151514,0.0,0.03787878787878788,0.07575757575757576,0.022727272727272728
medialorbitofrontal-rh,0.13836477987421383,0.0,0.1949685534591195,0.5220125786163522,0.0,0.0440251572327044,0.10062893081761007,0.0
parsorbitalis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.2803030303030303,0.0,0.03787878787878788,0.03787878787878788,0.0,0.3560606060606061,0.2727272727272727,0.015151515151515152
rostralanteriorcingulate-rh,0.26174496644295303,0.0,0.040268456375838924,0.08053691275167785,0.0,0.2684563758389262,0.348993288590604,0.0
rostralmiddlefrontal-rh,0.0,0.4016393442622951,0.04918032786885246,0.0,0.0,0.0,0.0,0.5491803278688525
