,Fp1,Fz,F7,FT9,TP10,F8,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5948717948717949,0.40512820512820513,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5064102564102564,0.4935897435897436,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.48484848484848486,0.0,0.0,0.0,0.5151515151515151
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.7027027027027027
